armadillo,bunny,happy_buddha,dragon
4
2450,9702,22650,39800,62250,90300,120756,162812
2450,9702,22650,39800,62250,90300,120756,162812
2450,9702,22650,39800,62250,90300,120756,162812
2450,9702,22650,39800,62250,90300,120756,162812
0.02371390479966067,0.08485720640019281,0.22065245200064965,0.3276901498007646,0.4881761904005543,0.755710077999538,1.2490694969994365,2.9595653658005174
0.03384624619939132,0.1366283975992701,0.3033498447999591,0.39268433040051604,0.4745869624006446,0.6846342559991172,1.332945115199982,2.4730579979994216
0.02663083660081611,0.10018189780021203,0.23765919620054773,0.3952128604003519,0.5866483544014045,0.8780584576001275,1.3793943007993221,3.2207525409998197
0.02887447739922209,0.1342060280010628,0.30123640379897554,0.4067984828005137,0.5474288887999137,0.8942925569994259,1.5761184416005563,3.3746632821996174
